marriage_id,clan_id,spouse_a_id,spouse_b_id,marry_year,divorce_year
14167,8,90691,90690,1989,
14168,8,90693,90692,2003,
14169,8,90694,90695,1994,
14170,8,90696,90697,1994,
14171,8,90699,90700,1995,
14172,8,90702,90701,2000,2018
14173,8,90703,90704,2007,
14174,8,90706,90705,2002,
14175,8,90707,90708,2003,
14176,8,90710,90711,1995,
14177,8,90712,90713,1991,
14178,8,90715,90714,1998,
14179,8,90717,90718,1986,
14180,8,90721,90720,1999,
14181,8,90722,90723,2009,
14182,8,90724,90725,1998,
14183,8,90726,90727,2005,
14184,8,90728,90729,2000,
14185,8,90731,90730,1994,
14186,8,90733,90734,1994,
14187,8,90735,90736,1987,
14188,8,90738,90737,1997,
14189,8,90739,90740,1992,2014
14190,8,90743,90744,1998,2008
14191,8,90746,90745,2010,
14192,8,90749,90748,2005,
14193,8,90751,90750,1989,
14194,8,90753,90752,1984,1997
14195,8,90754,90755,1996,2024
14196,8,90756,90757,1987,
14197,8,90758,90759,1991,
14198,8,90760,90761,1994,
14199,8,90762,90763,1993,
14200,8,90765,90764,1989,
14201,8,90769,90768,2020,
14202,8,90770,90771,1995,2024
14203,8,90772,90773,2003,
14204,8,90774,90775,2000,
14205,8,90776,90777,1995,1999
14206,8,90779,90778,2008,
14207,8,90781,90782,1996,
14208,8,90784,90783,2001,
14209,8,90785,90786,2000,
14210,8,90788,90787,1999,
14211,8,90791,90790,1997,
14212,8,90792,90793,1987,
14213,8,90794,90795,1996,
14214,8,90798,90799,2005,
14215,8,90800,90801,1996,
14216,8,90803,90802,1994,
14217,8,90805,90804,1979,
14218,8,90807,90806,1999,
14219,8,90810,90809,1987,2008
14220,8,90812,90813,1985,
14221,8,90814,90815,1997,
14222,8,90817,90816,1985,
14223,8,90818,90819,1986,
14224,8,90821,90820,1985,
14225,8,90822,90823,1989,
14226,8,90824,90825,2008,
14227,8,90828,90827,2006,
14228,8,90831,90830,2010,
14229,8,90833,90832,2001,
14230,8,90836,90835,1993,
14231,8,90837,90838,1994,
14232,8,90839,90840,1995,
14233,8,90843,90842,1997,
14234,8,90845,90844,2009,
14235,8,90846,90847,2002,2033
14236,8,90849,90848,2007,
14237,8,90850,90851,2002,
14238,8,90853,90852,1997,
14239,8,90856,90855,1990,
14240,8,90857,90858,1995,
14241,8,90859,90860,1989,
14242,8,90862,90861,1983,
14243,8,90863,90864,1999,
14244,8,90865,90866,1995,
14245,8,90868,90867,1995,
14246,8,90869,90870,1980,
14247,8,90871,90872,1982,
14248,8,90874,90873,1978,
14249,8,90875,90876,1975,
14250,8,90878,90877,1984,
14251,8,90879,90880,1995,
14252,8,90881,90882,1998,2005
14253,8,90884,90883,1986,
14254,8,90886,90885,1993,
14255,8,90888,90887,1993,
14256,8,90890,90889,2001,
14257,8,90892,90891,1996,2013
14258,8,90894,90893,2003,
14259,8,90895,90896,1990,
14260,8,90897,90898,1997,
14261,8,90899,90900,2000,2009
14262,8,90902,90901,1982,
14263,8,90903,90904,1987,
14264,8,90907,90906,1988,
14265,8,90908,90909,1998,
14266,8,90911,90910,1997,
14267,8,90913,90912,1991,2019
14268,8,90914,90915,1995,
14269,8,90916,90917,1995,2001
14270,8,90918,90919,1974,
14271,8,90921,90920,1981,
14272,8,90922,90923,1998,
14273,8,90925,90926,1996,
14274,8,90929,90928,1993,
14275,8,90931,90930,1980,
14276,8,90933,90932,1986,2019
14277,8,90935,90936,1985,
14278,8,90938,90937,1976,1993
14279,8,90940,90939,1973,
14280,8,90942,90941,1973,
14281,8,90943,90944,1983,
14282,8,90946,90945,1977,
14283,8,90947,90948,1980,
14284,8,90950,90949,1976,
14285,8,90952,90951,2009,
14286,8,90954,90953,2007,
14287,8,90956,90955,2001,2028
14288,8,90957,90958,1997,
14289,8,90960,90959,1994,
14290,8,90962,90961,2003,
14291,8,90965,90964,1991,
14292,8,90967,90966,2001,
14293,8,90968,90969,1994,
14294,8,90971,90970,1989,
14295,8,90972,90973,1993,
14296,8,90976,90975,2001,
14297,8,90978,90979,1982,
14298,8,90980,90981,1996,2007
14299,8,90984,90985,1991,
14300,8,90987,90986,1974,1986
14301,8,90988,90989,1981,
14302,8,90990,90991,1975,
14303,8,90993,90994,1979,
14304,8,90995,90996,1985,
14305,8,91000,90999,1977,
14306,8,91002,91001,1979,
14307,8,91003,91004,1988,
14308,8,91006,91005,1976,
14309,8,91008,91007,1959,
14310,8,91009,91010,1978,
14311,8,91011,91012,1975,
14312,8,91013,91014,1982,
14313,8,91016,91015,2032,2043
14314,8,91018,91017,2022,
14315,8,91019,91020,2017,2039
14316,8,91021,91022,2017,
14317,8,91024,91025,2024,
14318,8,91027,91026,2019,
14319,8,91030,91029,2029,2059
14320,8,91033,91032,2012,
14321,8,91035,91034,2024,
14322,8,91036,91037,2022,
14323,8,91038,91039,2016,
14324,8,91040,91041,2016,
14325,8,91043,91042,2021,2051
14326,8,91045,91044,2020,
14327,8,91046,91047,1996,
14328,8,91048,91049,1992,
14329,8,91051,91052,1985,
14330,8,91053,91054,1981,
14331,8,91056,91057,1978,2003
14332,8,91059,91058,1981,2010
14333,8,91061,91060,1991,2012
14334,8,91063,91062,1988,
14335,8,91065,91064,1992,2025
14336,8,91068,91067,1983,
14337,8,91070,91071,1991,
14338,8,91072,91073,2003,
14339,8,91075,91074,1999,
14340,8,91076,91077,2000,
14341,8,91079,91078,2009,
14342,8,91081,91080,2016,
14343,8,91083,91082,2015,
14344,8,91085,91086,2009,
14345,8,91088,91087,2012,
14346,8,91090,91089,2017,2050
14347,8,91091,91092,2009,
14348,8,91094,91093,2011,
14349,8,91096,91095,2006,
14350,8,91098,91097,2003,
14351,8,91099,91100,1996,
14352,8,91101,91102,2006,
14353,8,91103,91104,2008,
14354,8,91106,91105,2006,
14355,8,91107,91108,1998,
14356,8,91109,91110,1999,
14357,8,91112,91111,1981,
14358,8,91113,91114,1990,
14359,8,91116,91117,1993,
14360,8,91120,91119,1985,
14361,8,91123,91122,2037,
14362,8,91126,91125,2033,
14363,8,91127,91128,2024,
14364,8,91129,91130,2035,
14365,8,91131,91132,2020,
14366,8,91134,91133,2028,
14367,8,91135,91136,2017,
14368,8,91137,91138,2030,
14369,8,91141,91140,2041,
14370,8,91142,91143,2029,2054
14371,8,91145,91146,2031,
14372,8,91148,91147,2044,
14373,8,91149,91150,2020,
14374,8,91152,91151,2037,
14375,8,91154,91153,2019,
14376,8,91157,91156,2017,
14377,8,91159,91158,2012,
14378,8,91160,91161,2014,
14379,8,91162,91163,2017,2047
14380,8,91165,91164,2027,
14381,8,91166,91167,2035,
14382,8,91168,91169,2036,
14383,8,91171,91170,2028,2032
14384,8,91173,91172,2033,2056
14385,8,91176,91175,2032,
14386,8,91177,91178,2040,
14387,8,91180,91179,2038,
14388,8,91181,91182,2031,
14389,8,91184,91183,2036,
14390,8,91186,91185,2011,
14391,8,91187,91188,2010,
14392,8,91190,91189,2010,
14393,8,91192,91191,2014,
14394,8,91193,91194,2026,
14395,8,91195,91196,2028,
14396,8,91198,91197,2022,
14397,8,91199,91200,2022,
14398,8,91201,91202,2017,
14399,8,91203,91204,2016,
14400,8,91205,91206,2019,
14401,8,91208,91207,2019,
14402,8,91210,91209,2026,2047
14403,8,91211,91212,2018,
14404,8,91214,91213,2025,2046
14405,8,91216,91215,2023,
14406,8,91218,91217,2008,
14407,8,91219,91220,1998,
14408,8,91221,91222,1993,
14409,8,91223,91224,2006,
14410,8,91226,91225,2007,
14411,8,91228,91227,1987,
14412,8,91230,91229,1996,
14413,8,91231,91232,2015,2037
14414,8,91234,91233,2022,2039
14415,8,91236,91235,2006,
14416,8,91238,91237,1999,
14417,8,91239,91240,2001,2016
14418,8,91241,91242,2001,
14419,8,91245,91246,2020,2035
14420,8,91247,91248,2018,
14421,8,91249,91250,1993,
14422,8,91252,91251,1999,
14423,8,91256,91255,2018,
14424,8,91257,91258,2007,
14425,8,91259,91260,2013,2034
14426,8,91262,91261,2006,
14427,8,91264,91263,2019,
14428,8,91266,91265,2012,
14429,8,91268,91267,2018,
14430,8,91270,91269,2044,
14431,8,91271,91272,2040,
14432,8,91273,91274,2034,
14433,8,91276,91275,2031,
14434,8,91277,91278,2030,
14435,8,91280,91279,2028,
14436,8,91282,91281,2030,
14437,8,91284,91283,2032,2064
14438,8,91285,91286,2051,
14439,8,91288,91287,2035,
14440,8,91289,91290,2043,
14441,8,91292,91291,2051,
14442,8,91293,91294,2042,
14443,8,91295,91296,2054,
14444,8,91299,91300,2024,
14445,8,91301,91302,2045,
14446,8,91303,91304,2032,
14447,8,91305,91306,2033,
14448,8,91308,91307,2034,
14449,8,91310,91309,2042,
14450,8,91312,91313,2037,
14451,8,91314,91315,2042,
14452,8,91316,91317,2041,
14453,8,91318,91319,2040,
14454,8,91321,91322,2035,
14455,8,91323,91324,2031,
14456,8,91325,91326,2036,
14457,8,91327,91328,2039,
14458,8,91330,91331,2032,
14459,8,91332,91333,2051,
14460,8,91335,91336,2058,
14461,8,91337,91338,2052,
14462,8,91339,91340,2031,
14463,8,91341,91342,2042,
14464,8,91344,91343,2027,
14465,8,91345,91346,2035,
14466,8,91348,91347,2026,2034
14467,8,91350,91349,2025,
14468,8,91352,91353,2032,2057
14469,8,91354,91355,2037,
14470,8,91356,91357,2044,
14471,8,91359,91358,2031,
14472,8,91361,91360,2033,
14473,8,91362,91363,2030,
14474,8,91365,91364,2051,
14475,8,91367,91366,2043,
14476,8,91369,91368,2047,
14477,8,91370,91371,2048,
14478,8,91373,91372,2025,
14479,8,91375,91374,2027,
14480,8,91378,91377,2032,
14481,8,91379,91380,2012,
14482,8,91382,91381,2015,
14483,8,91383,91384,2005,
14484,8,91386,91385,2028,
14485,8,91388,91387,2024,
14486,8,91389,91390,2020,
14487,8,91393,91392,2045,
14488,8,91397,91398,2026,
14489,8,91399,91400,2032,
14490,8,91402,91401,2045,
14491,8,91404,91405,2019,
14492,8,91407,91406,2027,
14493,8,91409,91408,2028,
14494,8,91411,91410,2013,2038
14495,8,91413,91412,2012,
14496,8,91415,91414,2035,
14497,8,91418,91419,2030,
14498,8,91420,91421,2021,2049
14499,8,91423,91422,2019,
14500,8,91425,91424,2034,2040
14501,8,91426,91427,2038,
14502,8,91431,91432,2037,
14503,8,91434,91433,2037,
14504,8,91436,91435,2037,
14505,8,91437,91438,2012,
14506,8,91441,91440,2021,
14507,8,91443,91442,2020,
14508,8,91445,91446,2014,
14509,8,91447,91448,2030,
14510,8,91449,91450,2018,
14511,8,91451,91452,2030,
14512,8,91454,91453,2025,
14513,8,91457,91456,2026,
14514,8,91460,91459,2010,
14515,8,91461,91462,2016,
14516,8,91463,91464,2024,
14517,8,91465,91466,2026,
14518,8,91467,91468,2024,
14519,8,91469,91470,2034,
14520,8,91472,91473,2032,
14521,8,91474,91475,2030,
14522,8,91477,91476,2007,
14523,8,91478,91479,2024,
14524,8,91480,91481,2019,
14525,8,91483,91482,2026,
14526,8,91484,91485,2029,2034
14527,8,91487,91486,2025,
14528,8,91489,91488,2019,2046
14529,8,91490,91491,2030,
14530,8,91492,91493,2033,
14531,8,91494,91495,2052,
14532,8,91498,91497,2045,
14533,8,91500,91499,2010,
14534,8,91502,91501,2012,
14535,8,91504,91505,2028,2036
14536,8,91506,91507,2026,
14537,8,91509,91508,2028,
14538,8,91511,91510,2021,
14539,8,91513,91512,2030,
14540,8,91514,91515,2015,
14541,8,91517,91516,2011,
14542,8,91519,91520,2030,2042
14543,8,91521,91522,2027,
14544,8,91524,91523,2025,
14545,8,91525,91526,2029,
14546,8,91527,91528,2019,2027
14547,8,91529,91530,2020,
14548,8,91532,91531,2022,
14549,8,91534,91533,2023,
14550,8,91536,91535,2031,
14551,8,91537,91538,2028,
14552,8,91540,91539,2031,
14553,8,91541,91542,2010,
14554,8,91544,91543,2011,2023
14555,8,91545,91546,2015,
14556,8,91550,91549,2008,
14557,8,91552,91551,2006,
14558,8,91554,91553,2009,
14559,8,91556,91555,2012,2040
14560,8,91560,91559,2000,
14561,8,91562,91563,2035,
14562,8,91565,91564,2018,
14563,8,91567,91566,2021,
14564,8,91568,91569,2027,
14565,8,91570,91571,2027,
14566,8,91573,91572,2024,
14567,8,91574,91575,2036,
14568,8,91576,91577,2029,
14569,8,91579,91578,2016,
14570,8,91581,91580,2027,
14571,8,91583,91582,2024,
14572,8,91585,91584,2018,
14573,8,91586,91587,2010,
14574,8,91589,91588,2015,
14575,8,91591,91590,2022,
14576,8,91593,91592,2030,
14577,8,91594,91595,2025,
14578,8,91598,91599,2011,
14579,8,91601,91600,2007,
14580,8,91602,91603,2036,
14581,8,91605,91604,2020,
14582,8,91609,91608,2024,2042
14583,8,91611,91610,2032,
14584,8,91612,91613,2033,
14585,8,91614,91615,2025,
14586,8,91616,91617,2037,
14587,8,91619,91618,2041,
14588,8,91620,91621,2037,
14589,8,91622,91623,2035,
14590,8,91625,91624,2031,2051
14591,8,91626,91627,2037,
14592,8,91629,91628,2039,
14593,8,91631,91630,2019,
14594,8,91633,91632,2027,
14595,8,91635,91634,2019,
14596,8,91636,91637,2019,2030
14597,8,91639,91638,2031,
14598,8,91641,91642,2025,
14599,8,91644,91643,2020,
14600,8,91645,91646,2020,
14601,8,91649,91648,2025,
14602,8,91650,91651,2017,
14603,8,91652,91653,2018,
14604,8,91654,91655,2018,
14605,8,91656,91657,2019,2026
14606,8,91659,91658,2020,
14607,8,91660,91661,2020,
14608,8,91663,91662,2011,
14609,8,91664,91665,2015,
14610,8,91666,91667,2005,
14611,8,91669,91668,2022,
14612,8,91671,91670,2012,
14613,8,91672,91673,2016,
14614,8,91676,91675,2022,
14615,8,91678,91677,2026,
14616,8,91679,91680,2030,
14617,8,91682,91681,2009,
14618,8,91684,91683,2038,
14619,8,91686,91685,2020,
14620,8,91688,91687,2021,
14621,8,91690,91689,2013,
14622,8,91692,91691,2014,2019
14623,8,91694,91693,2010,
14624,8,91696,91695,2016,
14625,8,91698,91697,2017,
14626,8,91700,91699,2014,
14627,8,91701,91702,2026,
14628,8,91704,91703,2033,
14629,9,95001,95002,1868,1883
14630,9,95003,95004,1867,
14631,9,95005,95006,1869,
14632,9,95007,95008,1870,
14633,9,95009,95010,1871,1888
14634,9,95011,95012,1871,1890
14635,9,95014,95013,1906,
14636,9,95015,95016,1896,
14637,9,95018,95017,1901,
14638,9,95019,95020,1887,
14639,9,95022,95021,1898,
14640,9,95023,95024,1891,
14641,9,95026,95025,1888,
14642,9,95028,95027,1891,
14643,9,95030,95029,1905,
14644,9,95032,95031,1896,
14645,9,95034,95033,1899,
14646,9,95036,95035,1893,
14647,9,95037,95038,1902,
14648,9,95040,95039,1893,
14649,9,95042,95043,1892,
14650,9,95045,95044,1900,
14651,9,95046,95047,1893,
14652,9,95049,95048,1903,
14653,9,95050,95051,1897,
14654,9,95052,95053,1901,
14655,9,95054,95055,1938,
14656,9,95057,95056,1929,
14657,9,95059,95058,1926,
14658,9,95062,95061,1927,1949
14659,9,95065,95064,1936,
14660,9,95066,95067,1934,
14661,9,95069,95068,1928,1940
14662,9,95071,95070,1913,
14663,9,95072,95073,1914,
14664,9,95075,95076,1929,
14665,9,95077,95078,1938,
14666,9,95080,95079,1932,
14667,9,95081,95082,1932,
14668,9,95084,95083,1934,1954
14669,9,95086,95085,1917,
14670,9,95088,95087,1919,
14671,9,95090,95089,1916,
14672,9,95092,95091,1918,
14673,9,95094,95093,1920,
14674,9,95095,95096,1922,
14675,9,95097,95098,1917,
14676,9,95099,95100,1926,
14677,9,95101,95102,1914,
14678,9,95104,95103,1915,
14679,9,95105,95106,1926,
14680,9,95108,95107,1927,
14681,9,95110,95109,1929,
14682,9,95111,95112,1942,
14683,9,95113,95114,1940,
14684,9,95116,95115,1922,
14685,9,95117,95118,1930,
14686,9,95119,95120,1937,
14687,9,95121,95122,1932,
14688,9,95123,95124,1932,
14689,9,95125,95126,1930,
14690,9,95128,95127,1935,
14691,9,95130,95129,1923,
14692,9,95132,95131,1931,
14693,9,95133,95134,1941,
14694,9,95136,95135,1931,
14695,9,95138,95137,1925,
14696,9,95140,95139,1929,
14697,9,95142,95141,1926,
14698,9,95144,95143,1916,
14699,9,95146,95145,1926,
14700,9,95149,95148,1931,
14701,9,95151,95150,1926,
14702,9,95153,95154,1925,
14703,9,95156,95155,1924,
14704,9,95158,95157,1927,
14705,9,95159,95160,1934,
14706,9,95162,95161,1922,
14707,9,95164,95163,1919,
14708,9,95165,95166,1926,
14709,9,95168,95167,1925,
14710,9,95170,95169,1918,
14711,9,95171,95172,1931,
14712,9,95174,95173,1934,
14713,9,95176,95175,1927,1960
14714,9,95178,95179,1933,
14715,9,95181,95182,1937,
14716,9,95184,95183,1926,
14717,9,95186,95185,1974,
14718,9,95187,95188,1969,1977
14719,9,95190,95189,1981,
14720,9,95193,95194,1956,
14721,9,95199,95198,1952,1964
14722,9,95200,95201,1958,
14723,9,95203,95202,1973,
14724,9,95204,95205,1972,
14725,9,95207,95206,1970,
14726,9,95209,95208,1970,
14727,9,95210,95211,1971,2002
14728,9,95212,95213,1963,1995
14729,9,95216,95215,1957,
14730,9,95217,95218,1957,1979
14731,9,95221,95220,1938,
14732,9,95223,95222,1943,
14733,9,95224,95225,1941,
14734,9,95227,95226,1945,
14735,9,95229,95228,1943,
14736,9,95232,95231,1949,
14737,9,95234,95233,1956,
14738,9,95235,95236,1973,
14739,9,95238,95237,1965,1974
14740,9,95240,95239,1965,
14741,9,95241,95242,1952,
14742,9,95243,95244,1956,
14743,9,95246,95245,1966,1992
14744,9,95248,95249,1969,
14745,9,95250,95251,1977,1984
14746,9,95253,95252,1972,
14747,9,95254,95255,1971,1999
14748,9,95256,95257,1970,
14749,9,95258,95259,1960,
14750,9,95260,95261,1959,1967
14751,9,95263,95262,1959,
14752,9,95265,95264,1954,
14753,9,95266,95267,1971,
14754,9,95269,95268,1964,
14755,9,95272,95273,1964,
14756,9,95275,95274,1962,
14757,9,95276,95277,1970,
14758,9,95279,95278,1965,
14759,9,95281,95280,1950,
14760,9,95283,95282,1952,
14761,9,95285,95284,1954,
14762,9,95286,95287,1944,
14763,9,95289,95288,1951,
14764,9,95291,95290,1950,
14765,9,95292,95293,1947,
14766,9,95294,95295,1941,
14767,9,95296,95297,1955,
14768,9,95299,95298,1948,
14769,9,95301,95300,1948,
14770,9,95303,95302,1945,1953
14771,9,95304,95305,1958,
14772,9,95307,95308,1941,
14773,9,95310,95311,1947,
14774,9,95313,95314,1944,
14775,9,95315,95316,1956,
14776,9,95317,95318,1952,
14777,9,95320,95319,1960,
14778,9,95321,95322,1947,
14779,9,95324,95323,1953,
14780,9,95326,95325,1963,
14781,9,95327,95328,1952,1977
14782,9,95330,95329,1957,
14783,9,95331,95332,1956,
14784,9,95335,95336,1945,
14785,9,95338,95337,1937,
14786,9,95340,95339,1954,
14787,9,95342,95341,1947,
14788,9,95344,95343,1950,
14789,9,95348,95347,1946,
14790,9,95349,95350,1959,
14791,9,95352,95351,1966,
14792,9,95354,95353,1968,2002
14793,9,95356,95355,1965,
14794,9,95357,95358,1959,
14795,9,95360,95361,1962,
14796,9,95363,95362,1958,
14797,9,95364,95365,1962,1985
14798,9,95366,95367,1954,
14799,9,95368,95369,1966,
14800,9,95371,95370,1959,
14801,9,95372,95373,1966,
14802,9,95374,95375,1967,
14803,9,95376,95377,1969,2001
14804,9,95378,95379,1966,
14805,9,95380,95381,1983,
14806,9,95382,95383,1957,
14807,9,95385,95384,1946,1951
14808,9,95387,95386,1962,
14809,9,95388,95389,1950,
14810,9,95390,95391,1956,
14811,9,95393,95392,1961,
14812,9,95394,95395,1973,
14813,9,95396,95397,1961,1966
14814,9,95398,95399,1955,1963
14815,9,95400,95401,1964,
14816,9,95402,95403,1964,
14817,9,95405,95404,1964,
14818,9,95407,95406,1952,
14819,9,95409,95408,1958,1974
14820,9,95411,95410,1960,
14821,9,95413,95412,1963,
14822,9,95416,95415,1965,1984
14823,9,95418,95419,1965,
14824,9,95421,95420,1957,
14825,9,95424,95423,1962,
14826,9,95426,95425,1980,2002
14827,9,95428,95427,1955,
14828,9,95430,95429,1955,
14829,9,95431,95432,1966,
14830,9,95434,95433,1971,
14831,9,95435,95436,1962,
14832,9,95438,95437,1962,
14833,9,95440,95439,1964,
14834,9,95441,95442,1952,
14835,9,95443,95444,1954,
14836,9,95445,95446,1960,
14837,9,95448,95447,1961,
14838,9,95449,95450,1951,
14839,9,95452,95453,1961,
14840,9,95454,95455,1951,
14841,9,95457,95456,1955,
14842,9,95459,95458,1952,
14843,9,95462,95461,1945,
14844,9,95464,95463,1940,
14845,9,95465,95466,1957,
14846,9,95467,95468,1956,1965
14847,9,95469,95470,1955,
14848,9,95472,95471,1957,
14849,9,95473,95474,1957,
14850,9,95475,95476,1972,
14851,9,95478,95477,1970,
14852,9,95479,95480,1959,
14853,9,95482,95481,1955,
14854,9,95483,95484,1957,
14855,9,95485,95486,1954,
14856,9,95488,95487,1960,
14857,9,95489,95490,1954,
14858,9,95491,95492,1957,1988
14859,9,95494,95493,1948,
14860,9,95496,95497,1948,
14861,9,95499,95498,1956,
14862,9,95500,95501,1957,
14863,9,95503,95502,1962,
14864,9,95504,95505,1963,
14865,9,95507,95506,1953,
14866,9,95509,95508,1965,
14867,9,95511,95510,1964,
14868,9,95512,95513,1962,
14869,9,95514,95515,1970,
14870,9,95516,95517,1954,
14871,9,95519,95518,1950,
14872,9,95520,95521,1952,
14873,9,95522,95523,1947,
14874,9,95525,95524,1948,
14875,9,95526,95527,1947,
14876,9,95529,95528,1958,
14877,9,95530,95531,1954,
14878,9,95532,95533,1959,
14879,9,95534,95535,1957,
14880,9,95537,95536,1960,
14881,9,95541,95540,1948,
14882,9,95542,95543,1946,
14883,9,95544,95545,1959,1973
14884,9,95546,95547,1965,
14885,9,95549,95548,1962,
14886,9,95551,95550,1958,
14887,9,95552,95553,1954,
14888,9,95555,95556,1947,
14889,9,95558,95559,1960,
14890,9,95561,95560,1972,
14891,9,95564,95563,1978,
14892,9,95566,95565,1965,
14893,9,95568,95567,1974,
14894,9,95571,95570,1972,
14895,9,95573,95572,1958,
14896,9,95574,95575,1962,
14897,9,95577,95576,1999,
14898,9,95578,95579,2010,
14899,9,95581,95580,2000,
14900,9,95582,95583,2002,
14901,9,95586,95585,2004,
14902,9,95588,95587,2000,
14903,9,95590,95589,1990,2006
14904,9,95593,95592,2018,
14905,9,95594,95595,2024,
14906,9,95597,95596,2011,
14907,9,95598,95599,1982,
14908,9,95601,95600,1982,
14909,9,95603,95602,1984,
14910,9,95606,95605,1981,
14911,9,95608,95607,1990,
14912,9,95610,95609,1978,
14913,9,95613,95612,1973,
14914,9,95614,95615,1978,
14915,9,95616,95617,1985,
14916,9,95619,95618,1983,
14917,9,95622,95621,2002,
14918,9,95624,95623,1997,
14919,9,95626,95625,1997,2003
14920,9,95629,95630,1990,
14921,9,95632,95631,2007,2032
14922,9,95634,95635,2008,
14923,9,95636,95637,2006,
14924,9,95638,95639,2003,
14925,9,95640,95641,2000,
14926,9,95642,95643,2001,
14927,9,95644,95645,1996,
14928,9,95647,95646,2003,
14929,9,95648,95649,2006,2015
14930,9,95651,95650,1993,
14931,9,95652,95653,2003,
14932,9,95654,95655,1993,
14933,9,95656,95657,2002,
14934,9,95659,95658,1983,
14935,9,95660,95661,1992,2021
14936,9,95662,95663,1993,
14937,9,95664,95665,1988,
14938,9,95667,95666,1991,
14939,9,95668,95669,1984,
14940,9,95670,95671,1984,
14941,9,95673,95672,1984,
14942,9,95674,95675,1986,
14943,9,95677,95676,1979,
14944,9,95679,95678,1981,
14945,9,95680,95681,1964,
14946,9,95683,95682,1967,
14947,9,95684,95685,1978,2009
14948,9,95686,95687,1988,
14949,9,95689,95688,1976,
14950,9,95691,95690,1971,
14951,9,95693,95692,1969,
14952,9,95695,95694,1969,1985
14953,9,95698,95697,1973,
14954,9,95699,95700,1972,
14955,9,95703,95702,1981,
14956,9,95704,95705,1978,
14957,9,95707,95706,1966,
14958,9,95708,95709,1979,
14959,9,95711,95710,1977,
14960,9,95713,95712,1983,
14961,9,95714,95715,1972,
14962,9,95716,95717,1977,
14963,9,95719,95718,1982,
14964,9,95721,95720,1976,2006
14965,9,95722,95723,1976,
14966,9,95724,95725,1981,
14967,9,95726,95727,1986,2013
14968,9,95728,95729,1980,
14969,9,95731,95730,1988,
14970,9,95733,95732,1992,
14971,9,95734,95735,2010,
14972,9,95737,95738,2015,
14973,9,95741,95742,1999,
14974,9,95746,95745,1994,
14975,9,95747,95748,1986,2003
14976,9,95750,95751,1980,
14977,9,95753,95752,1983,
14978,9,95755,95756,1996,
14979,9,95757,95758,1986,
14980,9,95760,95759,1999,2020
14981,9,95762,95763,1990,
14982,9,95765,95766,1997,
14983,9,95768,95767,2003,
14984,9,95769,95770,2006,2037
14985,9,95771,95772,2008,
14986,9,95773,95774,2006,
14987,9,95775,95776,2001,2010
14988,9,95778,95777,1996,
14989,9,95779,95780,1998,
14990,9,95782,95781,2000,
14991,9,95783,95784,2009,
14992,9,95786,95785,1995,
14993,9,95788,95787,2004,
14994,9,95791,95790,1986,
14995,9,95793,95792,1981,
14996,9,95794,95795,1980,
14997,9,95797,95796,1993,
14998,9,95799,95800,1988,
14999,9,95802,95801,1980,
15000,9,95803,95804,1988,
15001,9,95806,95805,2000,
15002,9,95808,95807,2000,
15003,9,95810,95811,1997,
15004,9,95812,95813,1988,
15005,9,95814,95815,1985,
15006,9,95816,95817,1980,
15007,9,95819,95818,1980,
15008,9,95820,95821,2010,
15009,9,95823,95822,2002,
15010,9,95824,95825,1997,
15011,9,95827,95828,1996,
15012,9,95830,95829,1991,
15013,9,95832,95831,1997,
15014,9,95834,95835,1983,
15015,9,95836,95837,1990,
15016,9,95838,95839,1990,
15017,9,95841,95842,1984,
15018,9,95843,95844,2005,
15019,9,95846,95845,1990,
15020,9,95847,95848,1995,2013
15021,9,95849,95850,1996,
15022,9,95853,95852,1993,
15023,9,95854,95855,2003,
15024,9,95856,95857,1998,
15025,9,95859,95860,2001,2035
15026,9,95861,95862,1988,
15027,9,95863,95864,1991,2012
15028,9,95866,95865,1993,
15029,9,95868,95867,1978,
15030,9,95869,95870,1981,
15031,9,95871,95872,1983,
15032,9,95874,95875,1983,1997
15033,9,95877,95876,1990,
15034,9,95878,95879,1992,2015
15035,9,95880,95881,1988,1999
15036,9,95882,95883,2000,
15037,9,95885,95884,1981,
15038,9,95886,95887,1984,
15039,9,95889,95890,1977,
15040,9,95891,95892,1991,
15041,9,95893,95894,1975,1981
15042,9,95896,95897,1987,2003
15043,9,95898,95899,1986,
15044,9,95901,95902,1984,
15045,9,95904,95903,1985,
15046,9,95905,95906,1972,
15047,9,95908,95907,1976,
15048,9,95910,95909,1969,
15049,9,95912,95911,1968,
15050,9,95914,95913,1974,
15051,9,95916,95915,1965,
15052,9,95920,95919,1991,
15053,9,95922,95921,1989,2016
15054,9,95923,95924,1978,
15055,9,95925,95926,1987,
15056,9,95927,95928,1969,
15057,9,95931,95932,1979,
15058,9,95933,95934,1974,
15059,9,95935,95936,1982,2015
15060,9,95937,95938,1977,
15061,9,95940,95939,1972,1983
15062,9,95941,95942,1976,
15063,9,95943,95944,1978,
15064,9,95946,95947,1985,
15065,9,95948,95949,1994,
15066,9,95951,95950,1987,
15067,9,95952,95953,1978,1986
15068,9,95955,95954,1965,
15069,9,95956,95957,1976,
15070,9,95959,95958,1977,
15071,9,95960,95961,1983,
15072,9,95962,95963,1967,
15073,9,95965,95964,1970,1985
15074,9,95967,95968,1988,
15075,9,95969,95970,1975,
15076,9,95972,95971,1986,
15077,9,95974,95973,1986,
15078,9,95976,95975,1978,
15079,9,95978,95977,1990,
15080,9,95980,95979,1986,
15081,9,95981,95982,1978,1988
